id,distance
0,18.875199999999992
1,16.43969999999998
2,12.072299999999913
3,17.01499999999998
4,8.736900000000002
5,3.284699999999992
6,4.654499999999994
7,11.448900000000009
8,2.1008999999999993
9,17.107400000000013
10,1.8630249999999982
11,20.208
12,6.38920000000002
13,12.273899999999898
14,21.410800000000016
15,10.580499999999997
16,0.7062999999999704
17,4.773699999999987
18,11.540399999999956
19,0.07140000000000235
20,9.362699999999847
21,11.86119999999999
22,22.35170000000006
23,17.67869999999992
24,70.75619999999992
25,8.831199999999995
26,2.764099999999985
27,6.0240000000000435
28,0.7004000000000064
29,1.7575000000000056
30,12.519500000000036
31,28.248500000000092
32,0.5925620000000014
33,11.321699999999964
34,32.349500000000035
35,3.255699999999995
36,8.391099999999984
37,6.28900000000003
38,23.26619999999997
39,2.0799999999999876
40,5.642899999999962
41,2.2578999999999945
42,20.897699999999872
43,6.143300000000011
44,17.790800000000033
45,2.6923999999999815
46,12.073799999999991
47,0.806600000000012
48,13.619399999999978
49,0.2436
50,10.628999999999976
51,2.5659999999999954
52,2.3562000000000016
53,8.659099999999974
54,26.144299999999998
55,5.2140999999999895
56,134.02030000000002
57,1.1768000000000143
58,3.868399999999985
59,1.7854999999999883
60,1.4962999999999802
61,1.288299999999993
62,7.477100000000036
63,1.9213000000000005
64,3.3105000000000366
65,15.558600000000013
66,7.901299999999981
67,8.432000000000002
68,10.863500000000002
69,7.833400000000012
70,15.124299999999984
71,34.46840000000006
72,1.553299999999999
73,24.716299999999862
74,14.178899999999935
75,18.797299999999915
76,5.916299999999991
77,55.18170000000003
78,21.868200000000034
79,14.70260000000001
80,11.365800000000053
81,2.7377000000000216
82,6.712199999999987
83,7.081700000000003
84,7.636899999999947
85,2.014020999999998
86,12.18390000000003
87,1.469800000000001
88,0.35100000000000264
89,2.712999999999992
90,8.4786
91,10.164500000000004
92,40.51639999999989
93,4.427600000000003
94,3.673599999999997
95,46.26680000000036
96,8.45399999999999
97,2.6704000000000185
98,3.6585999999999856
99,0.8440000000000012
100,3.261800000000008
101,5.709299999999999
102,15.216299999999734
103,16.559700000000092
104,2.866299999999991
105,13.305499999999977
106,5.128000000000005
107,19.843299999999985
108,5.06169999999997
109,6.12709999999996
110,14.891699999999929
111,4.291600000000027
112,3.5850999999999758
113,21.993800000000306
114,1.368000000000002
115,5.476099999999985
116,3.985399999999988
117,4.810000000000004
118,11.278499999999983
119,12.180099999999989
120,22.513999999999996
121,11.191999999999922
122,28.122500000000006
123,1.0839000000000034
124,3.25940000000001
125,17.601599999999877
126,0.8543000000000145
127,9.020399999999988
128,358.8218
129,0.5560999999999994
130,41.98890000000007
131,12.532899999999927
132,46.022999999999854
133,2.0477999999999934
134,4.265300000000017
135,3.5655999999999857
136,1.0984670000000003
137,8.181699999999992
138,17.903300000000144
139,5.686599999999997
140,2.3999999999999737
141,5.581700000000004
142,2.4341999999999935
143,0.22159499999999988
144,2.513099999999998
145,1.6210999999999842
146,1.8321999999999985
147,2.4290999999999996
148,5.24619999999998
149,14.351700000000001
150,3.2229999999999492
151,19.97439999999993
152,6.1895999999999916
153,17.229500000000044
154,4.302199999999998
155,31.87969999999973
156,4.113100000000017
157,21.078800000000022
158,8.926899999999954
159,13.345200000000009
160,8.9862
161,7.967699999999965
162,9.27139999999995
163,18.41839999999997
164,8.448299999999946
165,4.945400000000001
166,8.928600000000024
167,20.751000000000005
168,6.774100000000002
169,13.088899999999967
170,9.633300000000009
171,1.285299999999996
172,7.360500000000016
173,50.82230000000003
174,28.213899999999988
175,5.066264000000001
176,68.64409999999972
177,6.678700000000006
178,11.16559999999999
179,2.697200000000004
180,1.4272999999999954
181,1.631300000000004
182,11.143799999999985
183,1.2815999999999996
184,1071.2248999999988
185,2.6223000000000702
186,2.544099999999993
187,0.8703999999999859
188,20.30209999999986
189,13.148899999999973
190,3.160499999999997
191,7.927799999999976
192,202.5873999999999
193,10.453199999999939
194,4.917999999999989
195,12.647700000000011
196,15.033400000000057
197,1.4627999999999988
198,5.376700000000017
199,7.122599999999991
200,15.705399999999926
201,14.343100000000018
202,4.786900000000003
203,11.165599999999955
204,0.9721999999999993
205,0.7012999999999927
206,3.3473999999999844
207,0.32330000000000025
208,11.451500000000074
209,1.943199999999999
210,9.488899999999965
211,11.710200000000128
212,0.19019999999999726
213,5.741999999999987
214,79.64760000000007
215,4.689200000000071
216,16.16400000000003
217,2.1829000000000107
218,28.694700000000026
219,8.037299999999984
220,10.550199999999986
221,25.571900000000014
222,9.746100000000016
223,8.729700000000001
224,6.893599999999953
225,11.486499999999978
226,5.120999999999995
227,1.9614000000000118
228,3.7461000000000024
229,4.069199999999981
230,10.21860000000003
231,8.837499999999999
232,1.8129000000000015
233,27.082700000000003
234,0.09249999999999936
235,16.15130000000004
236,7.912599999999994
237,3.575000000000003
238,14.687300000000008
239,46.245699999999914
240,12.24289999999998
241,3.3882000000000225
242,4.227
243,1.6602000000000032
244,10.954900000000016
245,4.802800000000005
246,6.550399999999996
247,5.328899999999997
248,0.6101999999999967
249,14.9061
250,2.052900000000001
251,19.451299999999875
252,2.094899999999999
253,3.0907999999999802
254,8.645999999999965
255,4.971800000000005
256,2.406999999999984
257,1.0866200000000008
258,7.810299999999959
259,4.039799999999936
260,21.413300000000003
261,5.62889999999998
262,1.4561999999999955
263,27.62179999999996
264,15.537799999999862
265,0.42902499999999905
266,0.2701999999999991
267,10.094299999999965
268,20.726200000000034
269,2.1543999999999985
270,16.455299999999937
271,0.307500000000001
272,11.500199999999921
273,6.012800000000004
274,8.169600000000006
275,19.03429999999991
276,1.2220000000000208
277,13.75779999999994
278,28.777900000000116
279,12.17359999999999
280,16.121199999999995
281,2.538199999999997
282,12.413099999999996
283,0.8031999999999968
284,11.684299999999986
285,18.847299999999997
286,6.339600000000139
287,1.8806999999999978
288,62.52049999999993
289,50.40679999999992
290,7.152799999999967
291,0.3523000000000067
292,1.4626000000000126
293,13.398499999999999
294,16.25000000000002
295,0.40529599999999966
296,11.941300000000012
297,19.76290000000003
298,27.054399999999966
299,2.104999999999979
300,2087.28239999999
301,4.084799999999995
302,7.391100000000051
303,59.92610000000006
304,2.5319999999999983
305,11.83049999999998
306,7.358399999999989
307,0.2609389999999997
308,18.966100000000026
309,1.2976100000000008
310,5.928599999999996
311,5.55829999999999
312,11.182700000000011
313,11.943499999999984
314,2.1339000000000254
315,9.629900000000045
316,11.917299999999983
317,0.07150000000000002
318,9.834199999999953
319,1.6509000000000018
320,10.231800000000014
321,1.8235999999999812
322,19.64910000000002
323,0.29999999999999005
324,11.650099999999995
325,2.2586999999999833
326,7.408000000000012
327,4.228599999999993
328,4.215699999999988
329,5.887599999999985
330,32.752800000000065
331,23.866099999999918
332,7.886299999999906
333,7.210399999999986
334,4.157800000000005
335,2.077699999999954
336,42.39280000000013
337,3.5668999999999844
338,32.87909999999995
339,15.060899999999862
340,2.606800000000021
341,0.6502040000000003
342,22.837100000000046
343,4.483599999999999
344,8.445500000000074
345,17.23990000000002
346,0.6434999999999998
347,6.753499999999974
348,34.17840000000005
349,11.32659999999995
350,8.960900000000024
351,0.019999999999999574
352,8.01380000000001
353,15.772900000000007
354,6.718200000000001
355,15.351599999999955
356,33.498400000000174
357,44.92439999999996
358,14.226299999999977
359,6.832599999999978
360,2.5799999999999885
361,12.599700000000013
362,9.179500000000012
363,3.2157000000000124
364,2.2094999999999985
365,11.731800000000003
366,7.078999999999958
367,1.5255000000000365
368,6.287599999999962
369,10.872399999999999
370,19.45170000000016
371,1.300999999999994
372,1.3377999999999908
373,24.040899999999937
374,21.835
375,6.622799999999974
376,3.836000000000002
377,12.295300000000028
378,8.532100000000021
379,24.249900000000096
380,5.402799999999996
381,1.9678999999999993
382,6.618499999999994
383,14.291399999999989
384,4.8011999999999855
385,5.818999999999967
386,0.26469999999999594
387,3.9315999999999853
388,10.519000000000004
389,1.482999999999988
390,2.9772999999999925
391,7.384999999999987
392,22.367500000000135
393,6.811600000000002
394,6.482599999999994
395,6.064799999999996
396,3.3242999999999796
397,3.241199999999967
398,0.5069999999999966
399,6.002099999999977
400,6.482400000000002
401,4.099100000000021
402,0.5623000000000016
403,0.2731009999999995
404,1.803300000000005
405,4.727400000000003
406,4.869599999999959
407,1.2483999999999962
408,3.4147000000000016
409,4.2248999999999945
410,6.064099999999989
411,5.772099999999966
412,6.838800000000006
413,22.680600000000084
414,17.265200000000018
415,4.72009999999997
416,1.5940000000000047
417,2.6613999999999933
418,113.29769999999996
419,5.576299999999943
420,9.775999999999975
421,1.1212999999999855
422,3.8742000000000028
423,1.3263999999999943
424,4.972400000000022
425,12.541099999999801
426,49.61790000000008
427,43.06249999999997
428,0.4139999999999997
429,5.064899999999923
430,6.266099999999991
431,8.369799999999977
432,12.735099999999932
433,14.67899999999996
434,6.520399999999999
435,16.692499999999953
436,1.734100000000005
437,14.455599999999997
438,2.678799999999997
439,8.605199999999998
440,0.1701120000000001
441,11.86199999999993
442,7.687600000000014
443,10.847099999999934
444,0.7397000000000014
445,8.237799999999993
446,3.9702000000000037
447,12.073699999999917
448,13.848399999999941
449,8.049899999999987
450,0.5812999999999935
451,14.156399999999891
452,3.9683000000000006
453,5.510599999999986
454,4.1010999999999935
455,24.49070000000006
456,25.04339999999997
457,15.234499999999962
458,2.9797999999999725
459,3.7257999999999605
460,8.629499999999986
461,22.588200000000008
462,7.575800000000026
463,0.9484000000000172
464,7.801899999999989
465,10.318299999999994
466,27.87660000000011
467,5.336300000000003
468,30.672199999999933
469,9.39209999999997
470,7.331699999999984
471,2.353899999999989
472,0.10350000000000215
473,0.4345499999999999
474,1.7041999999999966
475,6.3537
476,4.8675
477,18.403000000000027
478,26.925399999999684
479,8.600499999999947
480,33.034699999999994
481,1.0049000000000117
482,1.4479
483,4.3636999999999695
484,1.7605000000000008
485,10.134199999999964
486,7.139600000000012
487,5.9277999999999835
488,6.38559999999995
489,3.303800000000024
490,24.074199999999966
491,9.731499999999993
492,35.578499999999956
493,4.225199999999997
494,29.34470000000005
495,4.801399999999991
496,10.309400000000007
497,13.802399999999928
498,2.135299999999994
499,11.336699999999873
500,11.806199999999912
501,0.9678999999999824
502,29.847300000000217
503,2.777
504,7.681100000000015
505,1.6291999999999993
506,1.1237000000000008
507,1.8380999999999976
508,1.2058999999999962
509,0.854100000000001
510,4.173879999999992
511,7.127399999999973
512,34.67439999999997
513,25.79780000000001
514,1.6970999999999983
515,4.992700000000002
516,5.254300000000001
517,11.787400000000009
518,5.554900000000025
519,52.826299999999904
520,13.652700000000014
521,6.208200000000003
522,7.391399999999976
523,17.42180000000006
524,2.7334000000000014
525,7.454799999999963
526,12.307899999999986
527,3.8923000000000236
528,0.24599999999999866
529,7.0280999999999665
530,15.181399999999968
531,3.913499999999998
532,6.509499999999896
533,6.629600000000018
534,2.9062400000000013
535,3.7199000000000204
536,28.195199999999964
537,3.3576999999999977
538,8.426899999999947
539,1.206799999999999
540,1.798300000000001
541,1.567035000000001
542,5.876800000000067
543,1.8121000000000027
544,19.75089999999995
545,1.2306000000000417
546,35.06169999999999
547,15.875300000000017
548,3.462400000000004
549,7.81790000000003
550,2.0511000000000035
551,1.5987999999999944
552,4.533200000000004
553,28.97550000000001
554,1.8225100000000003
555,4.641799999999989
556,15.665999999999993
557,1.2570000000000014
558,10.085800000000098
559,24.342399999999962
560,13.742799999999846
561,7.739599999999982
562,26.8530999999999
563,2.3164000000000016
564,2.889500000000006
565,2.5922999999999945
566,8.825099999999985
567,22.986899999999977
568,10.356300000000012
569,17.908599999999968
570,2.77780000000001
571,3.1145000000000005
572,7.972000000000007
573,30.209000000000003
574,1.1649000000000047
575,10.95150000000001
576,13.904699999999998
577,2.2828
578,3.026899999999997
579,8.5772
580,12.421300000000073
581,20.903899999999947
582,13.948999999999945
583,5.532700000000009
584,14.934899999999985
585,2.5171999999999892
586,4.876399999999991
587,5.901699999999995
588,1.4115999999999644
589,0.6311999999999927
590,3.793199999999988
591,8.708099999999988
592,4.12739999999998
593,4.670399999999919
594,12.442399999999893
595,19.06839999999997
596,3.8315000000000126
597,12.629100000000012
598,6.402999999999992
599,1.461299999999997
600,6.5152
601,1.4091999999999971
602,9.266599999999993
603,4.686499999999983
604,2.757999999999999
605,1.830300000000019
606,8.231500000000011
607,5.78159999999999
608,2.0651999999999986
609,7.955799999999996
610,18.52899999999997
611,1.2954000000000079
612,9.213099999999969
613,0.6042999999999914
614,2.7284999999999897
615,1.7699999999999818
616,5.660799999999998
617,0.4413699999999997
618,0.0
619,2.0572000000000017
620,5.788199999999989
621,1.317499999999991
622,12.335499999999975
623,21.78220000000001
624,12.693300000000015
625,11.720599999999997
626,12.054599999999965
627,3.7311999999999967
628,818.9711999999959
629,0.638399999999983
630,0.7361000000000011
631,3.2157999999999696
632,1.280899999999983
633,15.706800000000136
634,3.9415999999999976
635,1.4516999999999993
636,4.441700000000001
637,0.0
638,3.125000000000039
639,5.3682000000000105
640,4.757199999999996
641,3.7321000000000044
642,6.046399999999998
643,21.174099999999925
644,3.3241000000000156
645,1.7199000000000026
646,1.4820999999999955
647,3.034799999999996
648,6.227300000000001
649,3.941899999999972
650,2.9688999999999783
651,11.560299999999991
652,9.981700000000004
653,3.1944999999999837
654,23.526199999999978
655,15.54189999999999
656,4.000100000000001
657,0.5655999999999928
658,18.992600000000067
659,1.8496999999999988
660,2.1160999999999994
661,9.508900000000004
662,7.61379999999998
663,3.0631000000000075
664,10.320499999999981
665,2.0435999999999996
666,12.154199999999932
667,1.9793999999999663
668,9.6662
669,16.386199999999988
670,4.717699999999972
671,7.97330799999999
672,0.9144999999999968
673,2.9404999999999717
674,16.013799999999932
675,9.1372
676,6.337799999999996
677,3.2429000000000006
678,1.6393999999999944
679,5.016800000000025
680,11.804299999999996
681,7.341399999999986
682,10.40429999999999
683,2.381599999999997
684,0.8100399999999995
685,4.024300000000002
686,3.1061000000000405
687,7.558399999999921
688,1.6792999999999836
689,12.723299999999867
690,5.391299999999999
691,18.750800000000012
692,1.966800000000049
693,8.871899999999918
694,6.179900000000018
695,2.2354999999999734
696,6.8903000000000105
697,5.0141999999999936
698,18.090099999999957
699,19.26289999999998
700,1.1699000000000015
701,1.098799999999983
702,5.184699999999914
703,2.799699999999997
704,3.430600000000001
705,10.873599999999978
706,33.72539999999993
707,7.113800000000012
708,3.1952000000000016
709,18.447399999999924
710,8.360700000000008
711,9.906299999999916
712,10.67460000000002
713,2.707499999999981
714,4.419799999999988
715,2.146899999999997
716,4.251099999999994
717,2.2158000000000087
718,6.148699999999996
719,0.8022999999999954
720,5.90179999999993
721,12.498800000000003
722,4.170000000000016
723,3.621499999999978
724,7.586399999999997
725,10.102900000000048
726,6.536499999999959
727,1.2008569999999985
728,4.298700000000013
729,5.449800000000003
730,7.335699999999997
731,1.5901000000000003
732,1.4462999999999955
733,23.956699999999987
734,6.619500000000006
735,0.020000000000000018
736,0.7509999999999835
737,20.987703000000028
738,0.1130000000000031
739,4.341499999999957
740,13.520099999999974
741,12.054200000000016
742,8.841299999999976
743,10.365799999999972
744,1.8178999999999945
745,2.8957999999999906
746,28.057499999999663
747,14.505599999999923
748,5.497800000000009
749,8.916099999999991
750,20.040699999999973
751,11.604599999999992
752,2.1423999999999968
753,5.3659999999999535
754,5.223699999999994
755,19.422600000000187
756,2.8143000000000002
757,5.706300000000034
758,6.69310000000003
759,29.467700000000235
760,2.3203999999999922
761,60.893000000000015
762,22.496399999999824
763,4.869899999999976
764,22.459799999999962
765,10.812299999999983
766,4.65850000000001
767,3.9683999999999813
768,2.3218000000000005
769,4.455699999999997
770,3.6004000000000005
771,32.00410000000039
772,7.7949999999999875
773,10.87389999999975
774,19.297300000000043
775,6.277699999999999
776,31.198499999999964
777,3.38070000000001
778,1.690300000000002
779,1.7811000000000021
780,0.9006000000000061
781,21.880199999999995
782,2.7851999999999992
783,6.617599999999996
784,1.683099999999925
785,2.088499999999998
786,13.817099999999993
787,1.6409000000000016
788,4.610800000000001
789,2.8605999999999945
790,8.54729999999996
791,6.338700000000002
792,10.90319999999992
793,14.14329999999999
794,1.486400000000005
795,15.884599999999907
796,9.431599999999932
797,7.909699999999985
798,7.210399999999993
799,3.6020000000000003
800,0.6014999999999961
801,3.752900000000002
802,5.214500000000001
803,12.551099999999995
804,9.47549999999999
805,0.6241809999999997
806,16.706199999999974
807,5.899999999999995
808,13.420699999999947
809,1.196126999999999
810,13.087099999999946
811,0.4605999999999999
812,2.2740999999999723
813,2.076499999999993
814,1.9315999999999978
815,13.202399999999976
816,7.1904
817,1.367700000000002
818,7.5717
819,3.804399999999998
820,1.7430999999999948
821,12.020800000000003
822,1.4223999999999872
823,6.367400000000006
824,8.075899999999987
825,9.916600000000027
826,6.074899999999992
827,4.873400000000039
828,5.643000000000001
829,11.435699999999976
830,158.8414000000001
831,7.060399999999941
832,2.197199999999997
833,8.874899999999979
834,5.722000000000026
835,2.6462999999999877
836,21.08800000000005
837,10.046
838,3.4868999999999986
839,5.086500000000008
840,3.3315000000000197
841,3.9994999999999843
842,13.243299999999989
843,14.337699999999884
844,4.393399999999993
845,19.70609999999998
846,8.532200000000003
847,79.8146999999997
848,3.448300000000006
849,2.284200000000003
850,5.6240999999999985
851,41.72419999999998
852,5.92430000000002
853,13.043100000000003
854,0.6958529999999994
855,3.058299999999997
856,15.893099999999968
857,0.9233749999999994
858,7.046299999999963
859,26.240600000000008
860,3.016900000000007
861,3.4122000000000003
862,9.289299999999994
863,4.720000000000091
864,3.343200000000012
865,4.651300000000007
866,2.95029999999997
867,3.1539000000000037
868,4.141799999999995
869,6.510499999999972
870,2.0939999999999914
871,56.59970000000003
872,21.648199999999953
873,6.497500000000031
874,0.15961599999999995
875,16.071499999999986
876,26.767599999999987
877,1.253500000000006
878,4.333699999999995
879,7.454400000000042
880,14.811899999999984
881,3.0274000000000427
882,18.98469999999999
883,0.6071000000000009
884,3.7541999999999964
885,0.27600000000000335
886,2.402999999999998
887,30.08249999999981
888,3.649099999999951
889,1.0613999999999972
890,4.623199999999972
891,3.1464999999999836
892,5.310899999999993
893,1.161099999999994
894,7.4416999999999955
895,12.716499999999932
896,1.8922000000000014
897,4.919999999999995
898,10.151499999999913
899,6.911699999999995
900,8.789799999999964
901,11.54640000000009
902,0.36875000000000036
903,2.4208999999999983
904,3.851000000000006
905,11.856199999999887
906,46.0154
907,20.398600000000215
908,21.561399999999907
909,2.4749999999999694
910,15.32840000000003
911,0.8693999999999775
912,2.276799999999998
913,24.036300000000068
914,13.109900000000046
915,16.763699999999996
916,86.98109999999969
917,11.995600000000039
918,0.020100000000002893
919,28.83129999999997
920,80.46389999999992
921,4.014799999999941
922,1.1748000000000052
923,12.045700000000004
924,27.108800000000087
925,4.2082000000000015
926,2.2792000000000012
927,7.6913999999999945
928,14.801000000000004
929,24.658799999999957
930,7.657499999999967
931,25.329999999999906
932,1.5333999999999994
933,16.617700000000006
934,17.307100000000005
935,4.5270999999999475
936,4.666599999999995
937,0.8714000000000048
938,1.7963999999999922
939,2.0149999999999935
940,2.6263999999999843
941,2.1286999999999665
942,7.912000000000015
943,1.4427000000000014
944,0.07000000000000739
945,5.285999999999995
946,3.405999999999999
947,0.7546630000000007
948,13.020999999999894
949,1.7840000000000167
950,6.983199999999933
951,3.0886999999999993
952,1.5967999999999998
953,7.688299999999941
954,7.60580000000002
955,14.499699999999986
956,3.00809999999999
957,10.86199999999997
958,8.689700000000009
959,2.8256999999999985
960,6.0503000000000355
961,23.316700000000036
962,395.8307
963,1.4929999999999994
964,1.4567000000000032
965,10.630299999999963
966,4.322799999999937
967,10.065200000000026
968,5.5145999999999695
969,1.8219999999999985
970,9.217599999999969
971,26.9031
972,5.279300000000012
973,44.636099999999836
974,8.12799999999995
975,4.326500000000031
976,6.537199999999997
977,38.36719999999994
978,12.11740000000001
979,10.764199999999988
980,7.010299999999999
981,16.197400000000037
982,61.7906
983,3.1693999999999676
984,4.406700000000001
985,16.2562
986,11.286299999999965
987,16.200800000000086
988,31.644000000000077
989,6.141300000000008
990,1.0393389999999996
991,14.022299999999952
992,7.116700000000073
993,0.19459999999999988
994,24.526500000000006
995,8.714500000000001
996,8.830800000000012
997,14.431399999999954
998,5.447000000000022
999,0.727379
1000,2.237099999999997
1001,2.136399999999984
